CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,TPMS,ActiveSafetySysNote,DynamicBrakeSupport,PedestrianAutomaticEmergencyBrak,AutoReverseSystem,AutomaticPedestrianAlertingSound,CAN_AACN,EDR,KeylessIgnition,DaytimeRunningLight,LowerBeamHeadlampLightSource,SemiautomaticHeadlampBeamSwitchi,AdaptiveDrivingBeam,SAEAutomationLevel,SAEAutomationLevel_to,RearCrossTrafficAlert,GrossCombinationWeightRating,GrossCombinationWeightRatingUpTo,NCSANote,NCSAMappingException,NCSAMapExcApprovedOn,NCSAMapExcApprovedBy,GrossVehicleWeightRatingUpTo,ErrorText,BatteryInfo,DestinationMarket,DisplacementCI,DisplacementL,EntertainmentSystem,SteeringLocation,Windows,BrakeSystemDesc,BatteryA,BatteryV,BatteryKWh,EVDriveUnit,Note,WheelSizeFront,WheelSizeRear,OtherRestraintSystemInfo,OtherEngineInfo,BatteryA_to,BatteryV_to,BatteryKWh_to,BasePrice,TopSpeedMPH,SuggestedVIN,PossibleValues,BusLength,OtherBusInfo,OtherMotorcycleInfo,OtherTrailerInfo,AdditionalErrorText_,VehicleDescriptor,CASEWGT,PSUSTRAT,VERSION
10517,31,31,1-31-2018-031-10,10,1,1D4GP45RX6B6,1D4,FCA US LLC,Chrysler,,DODGE,Caravan/Grand Caravan,2006,MULTIPURPOSE PASSENGER VEHICLE (MPV),RS,SXT,H (High Line),,Van,,,3300.0,,FENTON,MISSOURI,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:49:45.600,994,St Louis Assembly South,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,Hydraulic,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,Overhead Valve (OHV),,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,201.37835551261,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,1D4GP45R*6B******,2355.50347076792,6,3
10652,33,60,1-33-2018-060-07,7,2,1D7HU18D73S3,1D7,FCA US LLC,Chrysler,,DODGE,Ram,2003,TRUCK,,1500,E Series,,Pickup,4,,5700.0,,WARREN,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:50:09.960,994,Dodge City Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Gasoline,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,347.83534133997,5.7,,,,,,,,,,,,,Sales Code: EZA,,,,,,,,,,,,,1D7HU18D*3S******,403.120905358811,12,3
10647,21,66,1-21-2018-066-05,5,1,1FAHP35NX9W2,1FA,"FORD MOTOR COMPANY, USA",Ford,,FORD,Focus,2009,PASSENGER CAR,SE,,,,Sedan/Saloon,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:51:04.383,976,Wayne,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Ford,,4,,Gasoline,,,In-Line,98.43,132.00,140.00,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.04748818946,2.0,,,,,,,,,,,,manual seat belt at all designated seating positions,4V,,,,,,,,,,,,,1FAHP35N*9W******,34.1937899108598,11,3
10629,15,75,1-15-2018-075-02,2,2,1FDRF3HT9GEC,1FD,"FORD MOTOR COMPANY, USA",Ford,,FORD,F-350,2016,INCOMPLETE VEHICLE,Super Duty - Dual Rear Wheel,,,,Incomplete - Chassis Cab (Single Cab),,,6700.0,,JEFFERSON COUNTY,KENTUCKY,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:52:08.980,976,Kentucky Truck,,,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,,,,,Not Applicable,,,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,Ford,,8,,Diesel,,,V-Shaped,328.11,440.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Regular,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,408.85908543470,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,1FDRF3HT*GE******,15.4413258782534,1,3
10650,22,38,1-22-2018-038-03,3,1,1FMFU18535LA,1FM,"FORD MOTOR COMPANY, USA",Ford,,FORD,Expedition,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),Eddie Bauer,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,5400.0,,WAYNE,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:54:55.590,976,Michigan Truck,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Gasoline,,,V-Shaped,193.88,260.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,329.52821811155,5.4,,,,,,,,,,,,Sec. Gen. Air Bags & Side Air Curtains,,,,,,,,,,,,,,1FMFU185*5L******,187.546076799172,12,3
10632,19,65,1-19-2018-065-06,6,2,1FMZU35P4WUA,1FM,"FORD MOTOR COMPANY, USA",Ford,,FORD,Explorer,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),XLT,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,4948.893328,,LOUISVILLE,KENTUCKY,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:55:32.640,976,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,AWD/All Wheel Drive,,,Hydraulic,,,,,,,Ford,,8,,Gasoline,,,V-Shaped,160.33,215.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,302,5.0,,,,,,,,,,,,,EFI: Electronic Fuel Injection,,,,,,,,,,,,,1FMZU35P*WU******,90.3525832010487,9,3
10622,66,28,1-66-2018-028-08,8,1,1FTDX18W5VND,1FT,"FORD MOTOR COMPANY, USA",Ford,,FORD,F-150,1997,TRUCK,Styleside,,,,Pickup,,,4600.0,,NORFOLK,VIRGINIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:56:28.187,976,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,Ford,,8,,Gasoline,,,V-Shaped,156.60,210.00,,Single Overhead Cam (SOHC),,,Manual,,,,,,,,0,Not Applicable,Extra/Super/ Quad/Double/King/Extended,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,280.70922283576,4.6,,,,,,,,,,,,,"EFI: Electronic Fuel Injection, Romeo Engine Plant",,,,,,,,,,,,,1FTDX18W*VN******,170.546864289739,6,3
10651,33,59,1-33-2018-059-02,2,1,1FTFW1EG0FKD,1FT,"FORD MOTOR COMPANY, USA",Ford,,FORD,F-150,2015,TRUCK,,,,,Pickup,,,3500.0,,KANSAS CITY,MISSOURI,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:57:17.580,976,Kansas City,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,Ford,,6,,Gasoline,,Stoichiometric gasoline direct injection (SGDI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st & 2nd Rows,,,,0,Not Applicable,Crew/ Super Crew/ Crew Max,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,213.58310433156,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,1FTFW1EG*FK******,23.7983979496905,12,3
10637,12,38,1-12-2018-038-04,4,2,1G1ZE5ST9GF2,1G1,GENERAL MOTORS LLC,GM,,CHEVROLET,Malibu,2016,PASSENGER CAR,LT (1LT),,,,Sedan/Saloon,4,"LFV - DI: Direct Injection, VVT, GEN1 GMNA",1500.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:08.803,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st & 2nd Rows,All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,91.53561614209,1.5,,,4,,,,,,,,,,,,,,,,,,,,,,,1G1ZE5ST*GF******,829.733650002804,9,3
10644,31,35,1-31-2018-035-10,10,1,1G1ZS58F07F1,1G1,GENERAL MOTORS LLC,GM,,CHEVROLET,Malibu,2007,PASSENGER CAR,Base LS,,,,Sedan/Saloon,4,L61,2200.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:12.553,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,,,Multipoint Fuel Injection (MPFI),In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,134.25223700841,2.2,,,4,,,,,,,,,Has Occupant Sensor,,,,,,,,,,,,,,1G1ZS58F*7F******,359.234935300888,6,3
10508,10,36,1-10-2018-036-08,8,1,1G2WP52K3WF3,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,Grand Prix,1998,PASSENGER CAR,GT,,,,Sedan/Saloon,4,,3800.0,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:22.083,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,231.89022755998,3.8,,,4,,,,,,"Body Type: Sedan, 4-6 Window, Notchback (GM codes: 19, 69)",,,,"Name Plate: Chev, Pont, Olds, Buick",,,,,,,,,,,,,1G2WP52K*WF******,137.247517695636,4,3
10621,66,27,1-66-2018-027-09,9,1,1GCEK19B46Z1,1GC,GENERAL MOTORS LLC,GM,,CHEVROLET,Silverado,2006,TRUCK,1500 1/2 ton,,,,Pickup,,L33,5300.0,,FORT WAYNE,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:02:53.807,984,GMNA,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,GM,,8,,Gasoline,,Sequential Fuel Injection (SFI),,,,,,,,,,,,,,,,0,Not Applicable,Extra/Super/ Quad/Double/King/Extended,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,323.42584370208,5.3,,,,,,,,,,,,,HO,,,,,,,,,,,,,1GCEK19B*6Z******,582.704470285151,6,3
10642,17,75,1-17-2018-075-10,10,2,1GNCS18WX1K2,1GN,GENERAL MOTORS LLC,GM,,CHEVROLET,Blazer,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),,1/2 Ton,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,L35,4300.0,,LINDEN,NEW JERSEY,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:04:24.947,984,GM Truck Group,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,WRN,,6,,,,,V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,262.40209960734,4.3,,,,,,,,,,,,,"CPI, 90 Degrees",,,,,,,,,,,,,1GNCS18W*1K******,2263.56223269226,4,3
10626,27,37,1-27-2018-037-06,6,1,1GNDX03E11D2,1GN,GENERAL MOTORS LLC,GM,,CHEVROLET,Venture,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),Ext. W/B,APV,,,Minivan,4,LA1,3400.0,,DORAVILLE,GEORGIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:04:50.200,984,NA-MCD Platform (APV),,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,207.48072992208,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,1GNDX03E*1D******,81.3236839973224,3,3
10617,52,33,1-52-2018-033-03,3,2,1GNEVGKW2JJ2,1GN,GENERAL MOTORS LLC,GM,,CHEVROLET,Traverse,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),LT Cloth,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,"LFY - Spark Ignited Direct injection, ATSS, GEN 1",3600.0,Automatic,LANSING - DELTA TOWNSHIP,MICHIGAN,UNITED STATES (USA),,Standard,,,Standard,,Optional,,Standard,,,,26MAY2020:13:05:13.620,984,GMNA,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,120.90,,4,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,9,AWD/All Wheel Drive,2,,Hydraulic,,,,,,,GM,,6,,Gasoline,,,V-Shaped,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,Standard,0,Not Applicable,,Not Applicable,Not Applicable,Direct,Rear Cross Traffic Alert: Optional; Rear Park Assist: Optional; Lane Change Alert: Optional,Standard,,Standard,,Standard,,Standard,Standard,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.68547874103,3.6,,Left Hand Drive (LHD),,,,,,,,18,18,Front Inboard Seat Side Airbag in First Row.,,,,,35100,130,,,,,,,,1GNEVGKW*JJ******,224.569978838878,12,3
10637,12,38,1-12-2018-038-04,4,1,1GNKRGED0BJ1,1GN,GENERAL MOTORS LLC,GM,,CHEVROLET,Traverse,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),,LT,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,LLT,3600.0,,LANSING - DELTA TOWNSHIP,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:05:28.417,984,GMNA,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,Hydraulic,,,,,,,,,6,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.68547874103,3.6,,,,,,,,,,,,Roof Side Airbags: All seating rows,SIDI,,,,,,,,,,,,,1GNKRGED*BJ******,829.733650002804,9,3
10655,20,85,1-20-2018-085-09,9,1,1HGCD5552SA1,1HG,"HONDA OF AMERICA MFG., INC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Accord,1995,PASSENGER CAR,,EX,,,Sedan/Saloon,4,F22B1,2163.092448,Manual/Standard,MARYSVILLE,OHIO,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:06:37.607,988,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,108.13,145.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,132,2.163092448,,,,,,,,,,,,,,,,,,,,,,,,,,1HGCD555*SA******,453.564312489883,11,3
10658,26,70,1-26-2018-070-05,5,2,1N4AL2APXCN4,1N4,"NISSAN NORTH AMERICA, INC",Nissan NA,"NISSAN MOTOR COMPANY, LTD",NISSAN,Altima,2012,PASSENGER CAR,,,,,Sedan/Saloon,4,,2500.0,,,,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:09:34.987,997,Canton Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,,126.77,170.00,175.00,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.55936023683,2.5,,,,,,,,,,,,2nd row outboard and 3-pt manual belts,,,,,,,,,,,,,,1N4AL2AP*CN******,66.8888393357944,10,3
10659,26,71,1-26-2018-071-05,5,1,1N4AL2EP2AC1,1N4,"NISSAN NORTH AMERICA, INC",Nissan NA,"NISSAN MOTOR COMPANY, LTD",NISSAN,Altima,2010,PASSENGER CAR,,,,,Coupe,2,,2500.0,,SMYRNA,TENNESSEE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:09:35.407,997,Smyrna Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,,126.77,170.00,175.00,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.55936023683,2.5,,,,,,,,,,,,2nd row outboard and 3-pt manual belts,,,,,,,,,,,,,,1N4AL2EP*AC******,66.8888393357944,10,3
10634,19,67,1-19-2018-067-09,9,1,1ZVFT80N9551,1ZV,"AUTO ALLIANCE INTERNATIONAL, USA",Auto Alliance,,FORD,Mustang,2005,PASSENGER CAR,,,,,Coupe,2,,4000.0,,FLAT ROCK,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:46.987,978,Auto Alliance International,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,156.60,210.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,244.09497637892,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1ZVFT80N*55******,306.317087882416,9,3
10633,19,66,1-19-2018-066-03,3,1,2G1WB5E38F11,2G1,GENERAL MOTORS LLC,GM,,CHEVROLET,Impala,2015,PASSENGER CAR,Limited LT Fleet,,,,Sedan/Saloon,4,LFX,3600.0,,OSHAWA #2,ONTARIO,CANADA,,,,,,,,,,,,,26MAY2020:13:14:10.430,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,Ethanol (E85),Stoichiometric gasoline direct injection (SGDI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.68547874103,3.6,,,6,,,,,,"Body Type: 4 Dr, 6Window Sedan; Notchback",,,,"Book Codes: 0G, BE, A. VVT, E85 Max, Aluminum.",,,,,,,,,,,,,2G1WB5E3*F1******,77.3597129567143,9,3
10616,23,72,1-23-2018-072-02,2,2,2GNAXJEV2J61,2GN,GENERAL MOTORS LLC,GM,,CHEVROLET,Equinox,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),LT (1LT),,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,"LYX - Direct Injection, VVT, FGT, TURBO, ALUM, GEN1",1500.0,,INGERSOLL,ONTARIO,CANADA,,Standard,,,Standard,,Optional,,Standard,,,,26MAY2020:13:15:46.930,984,CAMI,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,Hydraulic,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,Standard,0,Not Applicable,,Not Applicable,Not Applicable,Direct,Rear Cross Traffic Alert: Optional,Standard,,Standard,,Standard,,Standard,Standard,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,91.53561614209,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,2GNAXJEV*J6******,117.439055359617,5,3
10628,14,35,1-14-2018-035-05,5,2,3ALXFB001HDH,3AL,DAIMLER TRUCKS NORTH AMERICA LLC,Daimler Trucks,Mercedes-Benz AG,FREIGHTLINER,Coronado,2017,INCOMPLETE VEHICLE,CC132,,,,Incomplete - Glider,,,,,SANTIAGO,,MEXICO,,,,,,,,,,,,,26MAY2020:13:18:06.907,1024,Mercedes-Benz,,,,,,,,,,Not Applicable,,,Not Applicable,Not Applicable,,,,Glider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,9",Not Applicable,MDHD: Conventional,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,"0 - VIN decoded clean. Check Digit (9th position) is correct; 9 - Glider Error - A ""Glider"" is not a ""motor vehicle"", as defined in 49 U.S.C. 30102(a)(6), and cannot be assigned a VIN that meets 49 CFR Part 565 requirements",,,,,,,,,,,,,,,,,No Engine,,,,,,,,,,,,,3ALXFB00*HD******,312.713963195082,8,3
10625,32,83,1-32-2018-083-03,3,1,3B7HC12Y8WM2,3B7,CHRYSLER DE MEXICO TOLUCA,Chrysler (Mexico),FCA US LLC,DODGE,Ram,1998,TRUCK,,1500,,,Pickup,2,,5200.0,,LAGO,,MEXICO,,,,,,,,,,,,,26MAY2020:13:18:08.937,1002,Lago Alberto Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,8,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,317.32346929260,5.2,,,,,,,,,"Cab Type: Club Cab,",,,PASSENGER DEACTIVATE /CUTOFF,Sales Code:ELF,,,,,,,,,,,,,3B7HC12Y*WM******,1492.06525790445,7,3
