CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,VehicleDescriptor,TPMS,CASEWGT,PSUSTRAT,VERSION
6343,28,6,1-28-2017-006-03,3,1,1NP5XBTX6XN4,1NP,PETERBILT MOTORS COMPANY,Peterbilt,PACCAR INC.,PETERBILT,379,1999,INCOMPLETE VEHICLE,,,,,Truck,,3406/C15/C16,,,MADISON,TENNESSEE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:17.893,1033,Peterbilt,,,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,Not Applicable,,,Not Applicable,Not Applicable,,,,Other,,,Air,,,,,,,Caterpillar,,,,,,,,,,,,,,,,,,,,,,0,Not Applicable,MDHD: Conventional,Not Applicable,,1NP5XBTX*XN******,,341.026316061788,3,2
8170,20,120,1-20-2017-120-09,9,2,1NPGLU9X1YS5,1NP,PETERBILT MOTORS COMPANY,Peterbilt,PACCAR INC.,PETERBILT,385,2000,INCOMPLETE VEHICLE,,,,,Truck,,C12/C13,,,SEATTLE,WASHINGTON,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:18.377,1033,PACCAR,,,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,Not Applicable,,,Not Applicable,Not Applicable,,,,6x4,,,Air,,,,,,,Caterpillar,,,,,,,,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,,1NPGLU9X*YS******,,946.419310505152,11,2
7447,13,60,1-13-2017-060-04,4,3,1NPSX7EX7ED2,1NP,PETERBILT MOTORS COMPANY,Peterbilt,PACCAR INC.,PETERBILT,365,2014,INCOMPLETE VEHICLE,,,,,Truck,,ISX 11.9/12,,,DENTON,TEXAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:18.597,1033,Peterbilt,,,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,Not Applicable,,,Not Applicable,Not Applicable,,,,Other,,,Air,,,,,,,Cummins,,,,,,,,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,,1NPSX7EX*ED******,,2291.22123220478,7,2
8670,24,130,1-24-2017-130-03,3,3,1NXBR12E22Z6,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2002,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:19.737,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*2Z******,,298.371088921662,1,2
9023,29,40,1-29-2017-040-09,9,1,1NXBR12E4YZ3,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2000,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:19.923,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*YZ******,,919.403722286325,2,2
8482,32,130,1-32-2017-130-02,2,4,1NXBR12E5WZ0,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,1998,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:20.020,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*WZ******,,122.372938852714,7,2
8975,21,77,1-21-2017-077-03,3,2,1NXBR12E5WZ0,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,1998,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:20.063,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*WZ******,,332.65973799181,11,2
8531,30,92,1-30-2017-092-09,9,1,1NXBR12E7YZ3,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2000,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:20.207,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*YZ******,,3888.49991142154,10,2
7125,13,50,1-13-2017-050-04,4,2,1NXBR12EXXZ1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,1999,PASSENGER CAR,ZZE110L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:20.313,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR12E*XZ******,,2521.65929840692,7,2
7944,26,52,1-26-2017-052-04,4,1,1NXBR30E75Z5,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2005,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:20.813,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR30E*5Z******,,761.663607225928,10,2
9002,32,160,1-32-2017-160-03,3,1,1NXBR32E07Z8,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2007,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.097,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*7Z******,,2108.38863826497,7,2
7584,14,39,1-14-2017-039-03,3,2,1NXBR32E13Z0,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2003,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.143,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,96.94,130.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*3Z******,,3229.32735824175,8,2
6542,21,10,1-21-2017-010-10,10,1,1NXBR32E23Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2003,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.300,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,96.94,130.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*3Z******,,6259.16606446051,11,2
8637,22,114,1-22-2017-114-09,9,1,1NXBR32E27Z8,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2007,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.347,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*7Z******,,514.034527979455,12,2
7577,32,82,1-32-2017-082-06,6,1,1NXBR32E43Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2003,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.533,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,96.94,130.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*3Z******,,6809.55000197747,7,2
8007,21,55,1-21-2017-055-03,3,1,1NXBR32E44Z3,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2004,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.643,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*4Z******,,1050.84678343269,11,2
7440,21,33,1-21-2017-033-04,4,1,1NXBR32E53Z0,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2003,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.753,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,96.94,130.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*3Z******,,511.361628614864,11,2
6788,13,31,1-13-2017-031-07,7,1,1NXBR32E58Z9,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2008,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:21.940,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*8Z******,Direct,4245.73701337969,7,2
7258,17,38,1-17-2017-038-04,4,2,1NXBR32E68Z0,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2008,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.160,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*8Z******,Direct,350.956679654087,4,2
8956,13,127,1-13-2017-127-01,1,1,1NXBR32E75Z4,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2005,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.377,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*5Z******,,243.638815205032,7,2
8810,17,92,1-17-2017-092-08,8,1,1NXBR32E75Z5,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2005,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.423,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*5Z******,,265.668325446656,4,2
6629,25,5,1-25-2017-005-04,4,2,1NXBR32E76Z6,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2006,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.550,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*6Z******,,883.007851255235,2,2
8864,20,160,1-20-2017-160-07,7,1,1NXBR32E78Z9,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2008,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.660,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*8Z******,Direct,1033.66503269002,11,2
7573,23,72,1-23-2017-072-03,3,4,1NXBR32E84Z3,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2004,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.690,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*4Z******,,138.091947184635,5,2
7004,17,28,1-17-2017-028-08,8,2,1NXBR32E86Z7,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2006,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,IZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.860,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,93.96,126.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*6Z******,,293.249934085683,4,2
6531,32,19,1-32-2017-019-07,7,2,1NXBR32E95Z4,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2005,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:22.987,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*5Z******,,5536.09702917442,7,2
7968,22,99,1-22-2017-099-10,10,1,1NXBR32EX4Z2,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2004,PASSENGER CAR,ZZE130L,,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.173,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBR32E*4Z******,,1279.90483931947,12,2
6646,13,23,1-13-2017-023-03,3,2,1NXBU40E19Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.440,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,1265.85023364405,7,2
7552,33,69,1-33-2017-069-09,9,4,1NXBU40E29Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.533,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,337.372010297099,12,2
8213,13,97,1-13-2017-097-07,7,2,1NXBU40E49Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.597,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,2231.50714696432,7,2
6132,22,2,1-22-2017-002-06,6,1,1NXBU40E69Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.690,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,198.309823245595,12,2
7726,21,46,1-21-2017-046-06,6,2,1NXBU40E69Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.737,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,258.739772672401,11,2
8732,30,97,1-30-2017-097-04,4,3,1NXBU40E99Z1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2009,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:23.910,1062,"New United Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU40E*9Z******,Direct,1433.51342997212,10,2
9051,33,136,1-33-2017-136-06,6,2,1NXBU4EE1AZ1,1NX,"NEW UNITED MOTOR MANUFACTURING, INC.",NUMMI,,TOYOTA,Corolla,2010,PASSENGER CAR,ZRE142L / AZE141L,,,,Sedan/Saloon,4,2ZR-FE,1800.0,,FREMONT,CALIFORNIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:10:24.067,1062,New United Motor Manufacturing (NUMMI),,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,98.43,132.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1NXBU4EE*AZ******,Direct,215.212358607558,12,2
